  -1.000000000      0.5960459859E-07 
  -1.000000000      0.3985410184E-01 
  -1.000000000      0.7958420366E-01 
  -1.000000000      0.1190660000     
  -1.000000000      0.1581780016     
  -1.000000000      0.1967999935     
  -1.000000000      0.2348150015     
  -1.000000000      0.2721090019     
  -1.000000000      0.3085739911     
  -1.000000000      0.3441059887     
  -1.000000000      0.3786059916     
  -1.000000000      0.4119830132     
  -1.000000000      0.4441530108     
  -1.000000000      0.4750399888     
  -1.000000000      0.5045760274     
  -1.000000000      0.5327039957     
  -1.000000000      0.5593749881     
  -1.000000000      0.5845530033     
  -1.000000000      0.6082130075     
  -1.000000000      0.6303409934     
  -1.000000000      0.6509389877     
  -1.000000000      0.6700209975     
  -1.000000000      0.6876159906     
  -1.000000000      0.7037670016     
  -1.000000000      0.7185350060     
  -1.000000000      0.7319970131     
  -1.000000000      0.7442489862     
  -1.000000000      0.7554010153     
  -1.000000000      0.7655869722     
  -1.000000000      0.7749570012     
  -1.000000000      0.7836830020     
  -1.000000000      0.7919589877     
  -1.000000000      0.8000000119     
 -0.9530569911      0.1192089982E-06 
 -0.9530569911      0.3985380009E-01 
 -0.9530569911      0.7958350331E-01 
 -0.9530569911      0.1190650016     
 -0.9530569911      0.1581770033     
 -0.9530569911      0.1967979968     
 -0.9530569911      0.2348130047     
 -0.9530569911      0.2721070051     
 -0.9530569911      0.3085719943     
 -0.9530569911      0.3441030085     
 -0.9530569911      0.3786030114     
 -0.9530569911      0.4119800031     
 -0.9530569911      0.4441500008     
 -0.9530569911      0.4750359952     
 -0.9530569911      0.5045719743     
 -0.9530569911      0.5326989889     
 -0.9530569911      0.5593699813     
 -0.9530569911      0.5845479965     
 -0.9530569911      0.6082080007     
 -0.9530569911      0.6303359866     
 -0.9530569911      0.6509339809     
 -0.9530569911      0.6700159907     
 -0.9530569911      0.6876099706     
 -0.9530569911      0.7037609816     
 -0.9530569911      0.7185289860     
 -0.9530569911      0.7319909930     
 -0.9530569911      0.7442420125     
 -0.9530569911      0.7553949952     
 -0.9530569911      0.7655799985     
 -0.9530569911      0.7749500275     
 -0.9530569911      0.7836769819     
 -0.9530569911      0.7919530272     
 -0.9530569911      0.7999929786     
 -0.9062650204      0.1192089982E-06 
 -0.9062650204      0.3985349834E-01 
 -0.9062650204      0.7958289981E-01 
 -0.9062650204      0.1190640032     
 -0.9062650204      0.1581760049     
 -0.9062650204      0.1967969984     
 -0.9062650204      0.2348109931     
 -0.9062650204      0.2721050084     
 -0.9062650204      0.3085690141     
 -0.9062650204      0.3440999985     
 -0.9062650204      0.3786000013     
 -0.9062650204      0.4119769931     
 -0.9062650204      0.4441460073     
 -0.9062650204      0.4750329852     
 -0.9062650204      0.5045679808     
 -0.9062650204      0.5326949954     
 -0.9062650204      0.5593659878     
 -0.9062650204      0.5845440030     
 -0.9062650204      0.6082029939     
 -0.9062650204      0.6303309798     
 -0.9062650204      0.6509289742     
 -0.9062650204      0.6700099707     
 -0.9062650204      0.6876040101     
 -0.9062650204      0.7037559748     
 -0.9062650204      0.7185230255     
 -0.9062650204      0.7319849730     
 -0.9062650204      0.7442370057     
 -0.9062650204      0.7553889751     
 -0.9062650204      0.7655739784     
 -0.9062650204      0.7749440074     
 -0.9062650204      0.7836700082     
 -0.9062650204      0.7919470072     
 -0.9062650204      0.7999870181     
 -0.8597739935      0.1192089982E-06 
 -0.8597739935      0.3985320032E-01 
 -0.8597739935      0.7958240062E-01 
 -0.8597739935      0.1190629974     
 -0.8597739935      0.1581739932     
 -0.8597739935      0.1967950016     
 -0.8597739935      0.2348089963     
 -0.8597739935      0.2721030116     
 -0.8597739935      0.3085669875     
 -0.8597739935      0.3440980017     
 -0.8597739935      0.3785969913     
 -0.8597739935      0.4119740129     
 -0.8597739935      0.4441429973     
 -0.8597739935      0.4750289917     
 -0.8597739935      0.5045650005     
 -0.8597739935      0.5326910019     
 -0.8597739935      0.5593619943     
 -0.8597739935      0.5845389962     
 -0.8597739935      0.6081990004     
 -0.8597739935      0.6303269863     
 -0.8597739935      0.6509240270     
 -0.8597739935      0.6700059772     
 -0.8597739935      0.6876000166     
 -0.8597739935      0.7037510276     
 -0.8597739935      0.7185180187     
 -0.8597739935      0.7319800258     
 -0.8597739935      0.7442309856     
 -0.8597739935      0.7553830147     
 -0.8597739935      0.7655689716     
 -0.8597739935      0.7749390006     
 -0.8597739935      0.7836650014     
 -0.8597739935      0.7919409871     
 -0.8597739935      0.7999809980     
 -0.8137310147      0.1192089982E-06 
 -0.8137310147      0.3985299915E-01 
 -0.8137310147      0.7958190143E-01 
 -0.8137310147      0.1190629974     
 -0.8137310147      0.1581739932     
 -0.8137310147      0.1967940032     
 -0.8137310147      0.2348079979     
 -0.8137310147      0.2721010149     
 -0.8137310147      0.3085649908     
 -0.8137310147      0.3440960050     
 -0.8137310147      0.3785949945     
 -0.8137310147      0.4119710028     
 -0.8137310147      0.4441410005     
 -0.8137310147      0.4750269949     
 -0.8137310147      0.5045620203     
 -0.8137310147      0.5326880217     
 -0.8137310147      0.5593590140     
 -0.8137310147      0.5845360160     
 -0.8137310147      0.6081950068     
 -0.8137310147      0.6303229928     
 -0.8137310147      0.6509209871     
 -0.8137310147      0.6700019836     
 -0.8137310147      0.6875960231     
 -0.8137310147      0.7037469745     
 -0.8137310147      0.7185140252     
 -0.8137310147      0.7319759727     
 -0.8137310147      0.7442269921     
 -0.8137310147      0.7553790212     
 -0.8137310147      0.7655649781     
 -0.8137310147      0.7749339938     
 -0.8137310147      0.7836610079     
 -0.8137310147      0.7919369936     
 -0.8137310147      0.7999770045     
 -0.7682780027      0.1192089982E-06 
 -0.7682780027      0.3985289857E-01 
 -0.7682780027      0.7958160341E-01 
 -0.7682780027      0.1190619990     
 -0.7682780027      0.1581729949     
 -0.7682780027      0.1967930049     
 -0.7682780027      0.2348069996     
 -0.7682780027      0.2721000016     
 -0.7682780027      0.3085640073     
 -0.7682780027      0.3440949917     
 -0.7682780027      0.3785940111     
 -0.7682780027      0.4119699895     
 -0.7682780027      0.4441390038     
 -0.7682780027      0.4750249982     
 -0.7682780027      0.5045599937     
 -0.7682780027      0.5326859951     
 -0.7682780027      0.5593569875     
 -0.7682780027      0.5845339894     
 -0.7682780027      0.6081929803     
 -0.7682780027      0.6303210258     
 -0.7682780027      0.6509180069     
 -0.7682780027      0.6699990034     
 -0.7682780027      0.6875929832     
 -0.7682780027      0.7037439942     
 -0.7682780027      0.7185119987     
 -0.7682780027      0.7319729924     
 -0.7682780027      0.7442240119     
 -0.7682780027      0.7553759813     
 -0.7682780027      0.7655619979     
 -0.7682780027      0.7749310136     
 -0.7682780027      0.7836580276     
 -0.7682780027      0.7919340134     
 -0.7682780027      0.7999740243     
 -0.7235519886      0.1192089982E-06 
 -0.7235519886      0.3985280171E-01 
 -0.7235519886      0.7958149910E-01 
 -0.7235519886      0.1190619990     
 -0.7235519886      0.1581729949     
 -0.7235519886      0.1967930049     
 -0.7235519886      0.2348069996     
 -0.7235519886      0.2721000016     
 -0.7235519886      0.3085640073     
 -0.7235519886      0.3440940082     
 -0.7235519886      0.3785929978     
 -0.7235519886      0.4119690061     
 -0.7235519886      0.4441379905     
 -0.7235519886      0.4750240147     
 -0.7235519886      0.5045589805     
 -0.7235519886      0.5326849818     
 -0.7235519886      0.5593559742     
 -0.7235519886      0.5845329762     
 -0.7235519886      0.6081920266     
 -0.7235519886      0.6303189993     
 -0.7235519886      0.6509169936     
 -0.7235519886      0.6699979901     
 -0.7235519886      0.6875920296     
 -0.7235519886      0.7037429810     
 -0.7235519886      0.7185099721     
 -0.7235519886      0.7319719791     
 -0.7235519886      0.7442229986     
 -0.7235519886      0.7553750277     
 -0.7235519886      0.7655599713     
 -0.7235519886      0.7749300003     
 -0.7235519886      0.7836560011     
 -0.7235519886      0.7919319868     
 -0.7235519886      0.7999719977     
 -0.6796820164      0.1192089982E-06 
 -0.6796820164      0.3985280171E-01 
 -0.6796820164      0.7958149910E-01 
 -0.6796820164      0.1190619990     
 -0.6796820164      0.1581729949     
 -0.6796820164      0.1967930049     
 -0.6796820164      0.2348069996     
 -0.6796820164      0.2721000016     
 -0.6796820164      0.3085640073     
 -0.6796820164      0.3440940082     
 -0.6796820164      0.3785929978     
 -0.6796820164      0.4119690061     
 -0.6796820164      0.4441379905     
 -0.6796820164      0.4750240147     
 -0.6796820164      0.5045589805     
 -0.6796820164      0.5326859951     
 -0.6796820164      0.5593559742     
 -0.6796820164      0.5845329762     
 -0.6796820164      0.6081920266     
 -0.6796820164      0.6303200126     
 -0.6796820164      0.6509169936     
 -0.6796820164      0.6699979901     
 -0.6796820164      0.6875920296     
 -0.6796820164      0.7037429810     
 -0.6796820164      0.7185109854     
 -0.6796820164      0.7319719791     
 -0.6796820164      0.7442229986     
 -0.6796820164      0.7553750277     
 -0.6796820164      0.7655609846     
 -0.6796820164      0.7749310136     
 -0.6796820164      0.7836570144     
 -0.6796820164      0.7919330001     
 -0.6796820164      0.7999730110     
 -0.6367909908      0.1192089982E-06 
 -0.6367909908      0.3985289857E-01 
 -0.6367909908      0.7958170027E-01 
 -0.6367909908      0.1190619990     
 -0.6367909908      0.1581729949     
 -0.6367909908      0.1967940032     
 -0.6367909908      0.2348079979     
 -0.6367909908      0.2721010149     
 -0.6367909908      0.3085649908     
 -0.6367909908      0.3440949917     
 -0.6367909908      0.3785940111     
 -0.6367909908      0.4119710028     
 -0.6367909908      0.4441399872     
 -0.6367909908      0.4750260115     
 -0.6367909908      0.5045610070     
 -0.6367909908      0.5326870084     
 -0.6367909908      0.5593580008     
 -0.6367909908      0.5845350027     
 -0.6367909908      0.6081939936     
 -0.6367909908      0.6303219795     
 -0.6367909908      0.6509190202     
 -0.6367909908      0.6700000167     
 -0.6367909908      0.6875939965     
 -0.6367909908      0.7037450075     
 -0.6367909908      0.7185130119     
 -0.6367909908      0.7319750190     
